Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,TX,76020,TARRANT,8174448700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"108 DENVER TRAIL
AZLE, TX 76020
(32.881166517000054, -97.53374445299994)"
450422,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,DALLAS,2144433000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2727 EAST LEMMON AVENUE BUILDING I
DALLAS, TX 75204
(32.80375096900008, -96.79415057499995)"
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,4401 GARTH ROAD,BAYTOWN,TX,77521,HARRIS,2814208600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"4401 GARTH ROAD
BAYTOWN, TX 77521
(29.76918980100004, -94.97760198199995)"
450431,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,TRAVIS,5124767111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"919 E 32ND ST
AUSTIN, TX 78705
(30.290795514000024, -97.72667214899997)"
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,NAVARRO,9036546800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3201 WEST HIGHWAY 22
CORSICANA, TX 75110
(32.084922282000036, -96.50253531399994)"
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,SOMERVELL,2548972215,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1021 HOLDEN STREET
GLEN ROSE, TX 76043
(32.24127331300008, -97.74732198499999)"
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,TYLER,4092838141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1100 WEST BLUFF
WOODVILLE, TX 75979
(30.775302141000054, -94.42784557599998)"
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,2143456789,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"8200 WALNUT HILL LANE
DALLAS, TX 75231
(32.883173792000036, -96.76334496299995)"
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,MATAGORDA,9792456383,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"104 7TH STREET
BAY CITY, TX 77414
(28.98280771000003, -95.99135590199995)"
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,GRAYSON,9038704611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"500 N HIGHLAND AVENUE
SHERMAN, TX 75091
(33.637895196000045, -96.62353957799996)"
450475,ETMC HENDERSON,300 WILSON STREET,HENDERSON,TX,75652,RUSK,9036577541,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"300 WILSON STREET
HENDERSON, TX 75652
(32.16161194100005, -94.79632731399994)"
450484,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,ANGELINA,9366348311,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"505 SOUTH JOHN REDDITT DRIVE
LUFKIN, TX 75904
(31.327921282000034, -94.75614351899998)"
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,1612 SOUTH HENDERSON BLVD,KILGORE,TX,75662,GREGG,9039843505,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1612 SOUTH HENDERSON BLVD
KILGORE, TX 75662
(32.37453009600006, -94.86916765399997)"
450489,MEDICAL ARTS HOSPITAL,2200 N BRYAN AVE,LAMESA,TX,79331,DAWSON,8068722183,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2200 N BRYAN AVE
LAMESA, TX 79331
(32.740782042000035, -101.96356255599994)"
450497,BOWIE MEMORIAL HOSPITAL,705 EAST GREENWOOD AV,BOWIE,TX,76230,MONTAGUE,9408721126,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"705 EAST GREENWOOD AV
BOWIE, TX 76230
(33.56183734100006, -97.83516252799996)"
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"200 SOUTH GENEVA STREET
BRECKENRIDGE, TX 76424
(32.754593800000066, -98.88769652299999)"
450508,MEMORIAL HOSPITAL,1204 MOUND ST,NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1204 MOUND ST
NACOGDOCHES, TX 75961
(31.613896590000024, -94.64942205999995)"
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,JEFFERSON,4098535900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2555 JIMMY JOHNSON BLVD
PORT ARTHUR, TX 77640
(29.933636548000038, -93.98927834599999)"
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,DALLAS,4692041000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2831 E PRESIDENT GEORGE BUSH HIGHWAY
RICHARDSON, TX 75082
(32.99611718700004, -96.66908742599998)"
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,HALE,8062965531,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2601 DIMMITT RD
PLAINVIEW, TX 79072
(34.20771712900006, -101.73222843299999)"
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,TX,79606,TAYLOR,3254281000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"6250 HWY 83/84
ABILENE, TX 79606
(32.39045371800006, -99.78593759799998)"
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1650 W COLLEGE ST,GRAPEVINE,TX,76051,TARRANT,8174811588,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1650 W COLLEGE ST
GRAPEVINE, TX 76051
(32.935572655000044, -97.09306003399996)"
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"400 SOUTHWEST 25 AVE
MINERAL WELLS, TX 76067
(32.79953452900003, -98.14558180799997)"
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TOM GREEN,3256536741,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"120 EAST HARRIS AVENUE
SAN ANGELO, TX 76903
(31.464676852000025, -100.43456898299996)"
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,JASPER,4093845461,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1275 MARVIN HANCOCK DRIVE
JASPER, TX 75951
(30.90810140600007, -94.00847214399994)"
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,TX,79014,HEMPHILL,8063236622,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1020 S 4TH ST
CANADIAN, TX 79014
(35.90519358900008, -100.38741821999997)"
450580,EAST TEXAS MEDICAL CENTER CROCKETT,1100 LOOP 304 EAST,CROCKETT,TX,75835,HOUSTON,9365463862,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1100 LOOP 304 EAST
CROCKETT, TX 75835
(31.323752786000057, -95.43728061399997)"
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,TX,76384,WILBARGER,9405529351,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"920 HILLCREST DR
VERNON, TX 76384
(34.159499733000075, -99.31332355499995)"
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,SEYMOUR,TX,76380,BAYLOR,9408895572,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"200 STADIUM DRIVE
SEYMOUR, TX 76380
(33.58939345700003, -99.24756356099994)"
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DR,BROWNWOOD,TX,76801,BROWN,3256468541,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1501 BURNET DR
BROWNWOOD, TX 76801
(31.677057370000057, -98.99238228199994)"
450591,ANGLETON-DANBURY MEDICAL CENTER,132 HOSPITAL DR,ANGLETON,TX,77515,BRAZORIA,9798497721,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"132 HOSPITAL DR
ANGLETON, TX 77515
(29.18516267600006, -95.40372040599999)"
450596,LAKE GRANBURY MEDICAL CENTER,1310 PALUXY RD,GRANBURY,TX,76048,HOOD,8175732683,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1310 PALUXY RD
GRANBURY, TX 76048
(32.43155306600005, -97.80308917499997)"
450597,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,3612756191,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2550 N ESPLANADE
CUERO, TX 77954
(29.113189679000072, -97.28150942399998)"
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,8309974353,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1020 SOUTH STATE HIGHWAY 16
FREDERICKSBURG, TX 78624
(30.26237448300003, -98.88031596099995)"
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1711 W WHEELER AVENUE
ARANSAS PASS, TX 78336
(27.915952882000056, -97.16199247799995)"
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,HOUSTON,TX,77024,HARRIS,7132423000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"921 GESSNER
HOUSTON, TX 77024
(29.780034284000067, -95.54460080099994)"
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,HARRIS,2813322511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"500 MEDICAL CENTER BLVD
WEBSTER, TX 77598
(29.54037313500004, -95.12728915099996)"
450620,DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,DIMMIT,8308762424,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"704 HOSPITAL DRIVE
CARRIZO SPRINGS, TX 78834
(28.51965004300007, -99.86260131599994)"
450634,DENTON REGIONAL MEDICAL CENTER,3535 SOUTH I35 EAST,DENTON,TX,76210,DENTON,9403843535,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3535 SOUTH I35 EAST
DENTON, TX 76210
(33.15170302700005, -97.09553626299999)"
450638,HOUSTON NORTHWEST MEDICAL CENTER,710 CYPRESS CREEK PARKWAY,HOUSTON,TX,77090,HARRIS,2814401000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"710 CYPRESS CREEK PARKWAY
HOUSTON, TX 77090
(30.01811311700004, -95.43963368899995)"
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TARRANT,8178484000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1600 HOSPITAL PARKWAY
BEDFORD, TX 76022
(32.832860150000045, -97.12518524299998)"
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255,MONTAGUE,9408253235,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"100 PARK ROAD
NOCONA, TX 76255
(33.77832109700006, -97.73159561099999)"
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,WEBB,9565232000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"10700 MCPHERSON ROAD
LAREDO, TX 78041
(27.60839434600007, -99.47661493399994)"
450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,HOUSTON,TX,77082,HARRIS,2815888080,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"12141 RICHMOND AVE
HOUSTON, TX 77082
(29.730563010000026, -95.59320854099997)"
450647,MEDICAL CITY DALLAS HOSPITAL,7777 FOREST LANE,DALLAS,TX,75230,DALLAS,9725666222,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"7777 FOREST LANE
DALLAS, TX 75230
(32.90947794900006, -96.77213011699996)"
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,TX,75075,COLLIN,9725966800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3901 W 15TH ST
PLANO, TX 75075
(33.01937811100004, -96.76572442499997)"
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,BIG SPRING,TX,79720,HOWARD,4322631211,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1601 W 11TH PLACE
BIG SPRING, TX 79720
(32.239823743000045, -101.49303431699997)"
450654,STARR COUNTY MEMORIAL HOSPITAL,128  N FM RD 3167,RIO GRANDE CITY,TX,78582,STARR,9564875561,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"128 N FM RD 3167
RIO GRANDE CITY, TX 78582
(26.376010205000057, -98.79654943099996)"
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"4920 NE STALLINGS DRIVE
NACOGDOCHES, TX 75961
(31.583861849000073, -94.62222911299995)"
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,125 NEWMAN ST,FAIRFIELD,TX,75840,FREESTONE,9033891612,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"125 NEWMAN ST
FAIRFIELD, TX 75840
(31.72560069900004, -96.16965249899994)"
450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,HOUSTON,TX,77004,HARRIS,7135275019,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1313 HERMANN DR
HOUSTON, TX 77004
(29.722445184000037, -95.38809546499994)"
450661,ODESSA REGIONAL HOSPITAL,520 E 6TH STREET,ODESSA,TX,79761,ECTOR,4325828340,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"520 E 6TH STREET
ODESSA, TX 79761
(31.851235605000056, -102.36636532999995)"
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,CAMERON,9563507000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"100 A ALTON GLOOR
BROWNSVILLE, TX 78526
(25.969991166000057, -97.47837904199997)"
450668,SIERRA MEDICAL CENTER,1625 MEDICAL CENTER DR,EL PASO,TX,79902,EL PASO,9157474000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1625 MEDICAL CENTER DR
EL PASO, TX 79902
(31.77812055100003, -106.47969288599995)"
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,DENTON,9724201000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"500 WEST MAIN STREET
LEWISVILLE, TX 75057
(33.04625278000003, -97.00475030799998)"
450670,TOMBALL REGIONAL MEDICAL CENTER,605 HOLDERRIETH,TOMBALL,TX,77375,HARRIS,2813511623,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"605 HOLDERRIETH
TOMBALL, TX 77375
(30.089253471000063, -95.62389203199996)"
450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,TX,76104,TARRANT,8173362100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"900 EIGHTH AVENUE
FORT WORTH, TX 76104
(32.73454400500003, -97.34374819899995)"
450674,"WOMANS HOSPITAL OF TEXAS,THE",7600 FANNIN,HOUSTON,TX,77054,HARRIS,7137901234,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"7600 FANNIN
HOUSTON, TX 77054
(29.692731293000065, -95.40136168499998)"
450675,MEDICAL CENTER OF ARLINGTON,3301 MATLOCK ROAD,ARLINGTON,TX,76015,TARRANT,8174653241,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3301 MATLOCK ROAD
ARLINGTON, TX 76015
(32.69195089100003, -97.11475069399995)"
450677,HUGULEY MEMORIAL MEDICAL CENTER,11801 SOUTH FREEWAY,BURLESON,TX,76028,JOHNSON,8175685317,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"11801 SOUTH FREEWAY
BURLESON, TX 76028
(32.53655018300003, -97.31239983199998)"
450678,DOCTORS HOSPITAL,9440 POPPY DR,DALLAS,TX,75218,DALLAS,2143246100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"9440 POPPY DR
DALLAS, TX 75218
(32.83528380700005, -96.70554304999996)"
450684,MEMORIAL HERMANN NORTHEAST,18951 MEMORIAL NORTH,HUMBLE,TX,77338,HARRIS,2815407700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"18951 MEMORIAL NORTH
HUMBLE, TX 77338
(29.994882631000053, -95.27533892799994)"
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,8067758200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"602 INDIANA AVENUE
LUBBOCK, TX 79415
(33.607000355000025, -101.88780721899997)"
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,DALLAS,2143207000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1011 NORTH GALLOWAY AVENUE
MESQUITE, TX 75149
(32.778641090000065, -96.60007123899999)"
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US HIGHWAY 271,TYLER,TX,75708,SMITH,9038777777,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"11937 US HIGHWAY 271
TYLER, TX 75708
(32.42428677700008, -95.20790163399994)"
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,77437,WHARTON,9795785251,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"303 SANDY CORNER RD
EL CAMPO, TX 77437
(29.21949896500007, -96.28969002699995)"
450697,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BLVD,SAN ANTONIO,TX,78224,BEXAR,2109212000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"7400 BARLITE BLVD
SAN ANTONIO, TX 78224
(29.354107932000034, -98.54647917799997)"
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,LITTLEFIELD,TX,79339,LAMB,8063856411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1500 S SUNSET
LITTLEFIELD, TX 79339
(33.912411905000056, -102.34541650699998)"
450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,LONGVIEW,TX,75605,GREGG,9037581818,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2901 N FOURTH ST
LONGVIEW, TX 75605
(32.53252521700006, -94.72880244399994)"
450709,HOUSTON METHODIST ST JOHN HOSPITAL,18300 ST JOHN DRIVE,NASSAU BAY,TX,77058,HARRIS,2813335503,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"18300 ST JOHN DRIVE
NASSAU BAY, TX 77058
(29.548858538000047, -95.08482871799998)"
450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,MCALLEN,TX,78503,HIDALGO,9566326000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"101 E RIDGE RD
MCALLEN, TX 78503
(26.185627924000073, -98.22161636599998)"
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,AUSTIN,TX,78704,TRAVIS,5124487107,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"901 WEST BEN WHITE BLVD
AUSTIN, TX 78704
(30.22727367500005, -97.77426023599998)"
450716,CYPRESS FAIRBANKS MEDICAL CENTER,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,HARRIS,2818973100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"10655 STEEPLETOP DRIVE
HOUSTON, TX 77065
(29.92633914700008, -95.58865126699999)"
450718,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,ROUND ROCK,TX,78681,WILLIAMSON,5123411000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2400 ROUND ROCK AVE
ROUND ROCK, TX 78681
(30.508996208000042, -97.71340131999995)"
450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,DALLAS,TX,75237,DALLAS,2149477777,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3500 W WHEATLAND ROAD
DALLAS, TX 75237
(32.64745265300007, -96.87646101199994)"
